gene	Pn	Ps
ENSG00000184478	1	1
ENSG00000184486	0	1
ENSG00000184492	1	0
ENSG00000184497	1	1
ENSG00000184500	0	1
ENSG00000184502	0	1
ENSG00000184507	2	0
ENSG00000184544	1	1
ENSG00000184560	2	0
ENSG00000184564	0	1
ENSG00000184571	2	0
ENSG00000184584	4	1
ENSG00000184588	0	1
ENSG00000184599	0	1
ENSG00000184601	1	1
ENSG00000184602	0	2
ENSG00000184619	0	1
ENSG00000184635	1	0
ENSG00000184640	3	0
ENSG00000184647	3	1
ENSG00000184650	4	0
ENSG00000184659	2	0
ENSG00000184661	2	1
ENSG00000184677	1	1
ENSG00000184697	1	1
ENSG00000184698	6	1
ENSG00000184708	0	1
ENSG00000184709	1	1
ENSG00000184719	1	0
ENSG00000184730	2	5
ENSG00000184743	1	0
ENSG00000184792	0	4
ENSG00000184811	2	0
ENSG00000184828	0	2
ENSG00000184838	1	0
ENSG00000184860	1	0
ENSG00000184863	1	2
ENSG00000184887	0	2
ENSG00000184898	1	0
ENSG00000184900	2	0
ENSG00000184908	6	5
ENSG00000184916	2	2
ENSG00000184922	0	1
ENSG00000184923	0	1
ENSG00000184925	0	1
ENSG00000184933	1	1
ENSG00000184937	0	3
ENSG00000184939	0	1
ENSG00000184945	2	1
ENSG00000184954	2	1
ENSG00000184956	2	1
ENSG00000184967	1	1
ENSG00000184979	1	0
ENSG00000184983	1	0
ENSG00000184985	0	3
ENSG00000184986	1	0
ENSG00000184990	0	1
ENSG00000184999	2	1
ENSG00000185002	0	4
ENSG00000185019	0	1
ENSG00000185024	0	1
ENSG00000185028	0	1
ENSG00000185033	2	5
ENSG00000185038	10	8
ENSG00000185043	0	1
ENSG00000185046	0	2
ENSG00000185049	0	1
ENSG00000185052	1	3
ENSG00000185056	0	1
ENSG00000185069	4	3
ENSG00000185070	1	0
ENSG00000185100	0	2
ENSG00000185101	3	0
ENSG00000185104	0	1
ENSG00000185105	1	1
ENSG00000185112	0	1
ENSG00000185130	1	0
ENSG00000185133	1	2
ENSG00000185149	0	2
ENSG00000185156	3	0
ENSG00000185158	1	1
ENSG00000185163	2	0
ENSG00000185176	5	1
ENSG00000185177	3	0
ENSG00000185187	1	2
ENSG00000185189	1	0
ENSG00000185198	0	1
ENSG00000185201	3	2
ENSG00000185215	2	0
ENSG00000185219	1	0
ENSG00000185236	0	1
ENSG00000185252	0	1
ENSG00000185261	1	1
ENSG00000185264	2	0
ENSG00000185271	5	1
ENSG00000185272	2	0
ENSG00000185274	0	1
ENSG00000185278	0	1
ENSG00000185294	8	5
ENSG00000185298	3	1
ENSG00000185303	3	1
ENSG00000185305	0	1
ENSG00000185306	2	1
ENSG00000185313	3	6
ENSG00000185339	3	0
ENSG00000185340	0	2
ENSG00000185344	0	3
ENSG00000185345	1	0
ENSG00000185359	0	1
ENSG00000185379	0	1
ENSG00000185385	2	3
ENSG00000185386	0	1
ENSG00000185404	3	2
ENSG00000185414	1	1
ENSG00000185418	2	2
ENSG00000185420	1	1
ENSG00000185437	3	0
ENSG00000185453	0	2
ENSG00000185467	0	1
ENSG00000185477	2	0
ENSG00000185479	0	1
ENSG00000185480	0	3
ENSG00000185483	1	2
ENSG00000185499	0	1
ENSG00000185504	2	1
ENSG00000185507	4	2
ENSG00000185513	0	1
ENSG00000185518	0	3
ENSG00000185519	1	3
ENSG00000185522	2	2
ENSG00000185523	1	0
ENSG00000185532	2	1
ENSG00000185559	0	1
ENSG00000185561	0	1
ENSG00000185567	22	16
ENSG00000185585	1	0
ENSG00000185591	0	1
ENSG00000185608	1	0
ENSG00000185610	1	1
ENSG00000185615	5	3
ENSG00000185619	1	0
ENSG00000185621	1	1
ENSG00000185624	0	3
ENSG00000185627	6	3
ENSG00000185630	1	0
ENSG00000185634	0	1
ENSG00000185640	2	1
ENSG00000185650	1	1
ENSG00000185652	0	2
ENSG00000185658	2	1
ENSG00000185664	0	2
ENSG00000185670	0	1
ENSG00000185686	1	3
ENSG00000185689	2	0
ENSG00000185722	0	1
ENSG00000185730	0	2
ENSG00000185736	1	0
ENSG00000185737	1	1
ENSG00000185739	5	4
ENSG00000185745	0	1
ENSG00000185758	2	0
ENSG00000185760	0	2
ENSG00000185774	0	2
ENSG00000185775	2	0
ENSG00000185787	0	1
ENSG00000185792	0	1
ENSG00000185798	0	1
ENSG00000185800	1	4
ENSG00000185808	1	0
ENSG00000185811	1	2
ENSG00000185821	0	1
ENSG00000185823	2	2
ENSG00000185838	2	0
ENSG00000185842	15	3
ENSG00000185860	1	0
ENSG00000185873	2	0
ENSG00000185875	0	2
ENSG00000185880	3	0
ENSG00000185888	2	0
ENSG00000185897	2	0
ENSG00000185899	0	1
ENSG00000185917	0	1
ENSG00000185920	1	2
ENSG00000185924	0	1
ENSG00000185926	5	0
ENSG00000185933	1	2
ENSG00000185940	2	0
ENSG00000185942	1	1
ENSG00000185946	0	1
ENSG00000185950	1	4
ENSG00000185958	5	3
ENSG00000185972	0	1
ENSG00000185974	0	1
ENSG00000185982	1	0
ENSG00000185988	5	1
ENSG00000185989	0	2
ENSG00000186001	0	2
ENSG00000186009	0	2
ENSG00000186017	0	1
ENSG00000186020	1	1
ENSG00000186026	2	1
ENSG00000186038	1	0
ENSG00000186047	1	0
ENSG00000186049	1	1
ENSG00000186073	1	1
ENSG00000186074	2	0
ENSG00000186075	1	2
ENSG00000186081	3	4
ENSG00000186088	2	2
ENSG00000186090	4	1
ENSG00000186094	0	1
ENSG00000186103	1	0
ENSG00000186104	0	1
ENSG00000186111	0	1
ENSG00000186113	3	0
ENSG00000186115	2	3
ENSG00000186118	2	0
ENSG00000186119	1	0
ENSG00000186132	2	0
ENSG00000186136	6	2
ENSG00000186143	1	0
ENSG00000186153	4	0
ENSG00000186160	0	2
ENSG00000186166	0	1
ENSG00000186174	0	1
ENSG00000186184	0	2
ENSG00000186185	0	2
ENSG00000186190	4	0
ENSG00000186191	7	3
ENSG00000186193	2	0
ENSG00000186197	1	1
ENSG00000186204	3	2
ENSG00000186205	1	0
ENSG00000186207	1	0
ENSG00000186212	2	2
ENSG00000186226	1	0
ENSG00000186230	2	0
ENSG00000186260	0	1
ENSG00000186265	1	0
ENSG00000186272	0	3
ENSG00000186280	1	0
ENSG00000186283	1	1
ENSG00000186297	0	2
ENSG00000186298	0	1
ENSG00000186300	0	2
ENSG00000186306	2	0
ENSG00000186318	0	1
ENSG00000186326	1	0
ENSG00000186334	2	2
ENSG00000186335	0	4
ENSG00000186340	0	6
ENSG00000186393	1	0
ENSG00000186395	1	0
ENSG00000186407	2	1
ENSG00000186409	2	2
ENSG00000186417	2	0
ENSG00000186431	1	1
ENSG00000186439	4	1
ENSG00000186440	0	2
ENSG00000186442	3	1
ENSG00000186446	1	0
ENSG00000186452	2	0
ENSG00000186453	1	0
ENSG00000186458	1	0
ENSG00000186468	1	0
ENSG00000186470	1	2
ENSG00000186472	6	2
ENSG00000186474	1	1
ENSG00000186479	1	0
ENSG00000186487	1	5
ENSG00000186509	0	1
ENSG00000186510	3	0
ENSG00000186513	1	1
ENSG00000186517	1	1
ENSG00000186526	2	3
ENSG00000186529	1	3
ENSG00000186532	5	1
ENSG00000186566	0	1
ENSG00000186577	1	0
ENSG00000186625	0	1
ENSG00000186628	2	1
ENSG00000186635	3	2
ENSG00000186638	3	1
ENSG00000186642	1	4
ENSG00000186648	1	3
ENSG00000186654	1	1
ENSG00000186660	1	0
ENSG00000186665	1	0
ENSG00000186666	0	1
ENSG00000186684	0	1
ENSG00000186714	0	2
ENSG00000186716	1	3
ENSG00000186723	2	3
ENSG00000186732	0	2
ENSG00000186777	1	0
ENSG00000186790	0	1
ENSG00000186792	1	0
ENSG00000186803	3	1
ENSG00000186806	3	2
ENSG00000186812	0	1
ENSG00000186818	5	1
ENSG00000186827	0	1
ENSG00000186832	0	1
ENSG00000186834	0	2
ENSG00000186838	1	0
ENSG00000186847	0	5
ENSG00000186854	1	0
ENSG00000186860	2	0
ENSG00000186862	3	2
ENSG00000186866	0	2
ENSG00000186867	2	1
ENSG00000186868	6	5
ENSG00000186881	5	1
ENSG00000186886	4	3
ENSG00000186889	1	2
ENSG00000186891	0	1
ENSG00000186895	0	1
ENSG00000186897	0	1
ENSG00000186908	0	1
ENSG00000186910	1	1
ENSG00000186918	0	1
ENSG00000186919	2	1
ENSG00000186924	1	0
ENSG00000186925	1	1
ENSG00000186943	1	0
ENSG00000186952	0	1
ENSG00000186967	1	0
ENSG00000186970	1	0
ENSG00000186971	1	0
ENSG00000186973	0	1
ENSG00000186976	4	2
ENSG00000186994	8	8
ENSG00000186998	2	0
ENSG00000187017	1	2
ENSG00000187021	1	1
ENSG00000187024	1	0
ENSG00000187033	1	0
ENSG00000187045	3	6
ENSG00000187048	1	2
ENSG00000187049	1	1
ENSG00000187054	2	3
ENSG00000187066	1	0
ENSG00000187079	0	1
ENSG00000187080	2	0
ENSG00000187091	0	1
ENSG00000187097	0	1
ENSG00000187105	0	2
ENSG00000187109	0	2
ENSG00000187122	1	2
ENSG00000187140	0	1
ENSG00000187144	3	0
ENSG00000187166	3	0
ENSG00000187170	1	0
ENSG00000187175	1	1
ENSG00000187189	2	1
ENSG00000187210	1	1
ENSG00000187223	1	0
ENSG00000187231	0	2
ENSG00000187239	1	1
ENSG00000187240	5	7
ENSG00000187242	1	0
ENSG00000187244	1	0
ENSG00000187258	3	2
ENSG00000187260	1	2
ENSG00000187272	3	1
ENSG00000187288	0	2
ENSG00000187323	2	2
ENSG00000187372	3	3
ENSG00000187391	1	5
ENSG00000187398	1	0
ENSG00000187474	0	1
ENSG00000187475	2	0
ENSG00000187486	2	1
ENSG00000187492	0	1
ENSG00000187498	4	11
ENSG00000187510	2	2
ENSG00000187513	2	2
ENSG00000187527	5	2
ENSG00000187533	1	0
ENSG00000187535	0	3
ENSG00000187553	1	1
ENSG00000187554	2	0
ENSG00000187556	0	1
ENSG00000187559	1	0
ENSG00000187566	1	0
ENSG00000187569	1	0
ENSG00000187583	2	1
ENSG00000187605	0	1
ENSG00000187607	1	1
ENSG00000187608	1	1
ENSG00000187609	6	1
ENSG00000187612	1	1
ENSG00000187616	0	1
ENSG00000187624	1	2
ENSG00000187626	1	0
ENSG00000187630	2	0
ENSG00000187642	3	2
ENSG00000187650	1	0
ENSG00000187658	3	1
ENSG00000187664	0	1
ENSG00000187676	1	0
ENSG00000187688	0	3
ENSG00000187689	1	1
ENSG00000187699	1	0
ENSG00000187701	1	0
ENSG00000187715	2	1
ENSG00000187720	0	4
ENSG00000187726	1	2
ENSG00000187730	0	3
ENSG00000187736	0	1
ENSG00000187741	5	3
ENSG00000187747	5	3
ENSG00000187764	2	1
ENSG00000187773	1	0
ENSG00000187775	11	20
ENSG00000187778	0	1
ENSG00000187783	0	1
ENSG00000187790	2	0
ENSG00000187791	3	1
ENSG00000187792	0	2
ENSG00000187796	1	1
ENSG00000187800	3	7
ENSG00000187801	1	0
ENSG00000187837	0	2
ENSG00000187838	1	0
ENSG00000187848	0	1
ENSG00000187860	1	2
ENSG00000187862	1	1
ENSG00000187867	0	1
ENSG00000187871	2	0
ENSG00000187889	0	1
ENSG00000187908	3	2
ENSG00000187918	4	2
ENSG00000187922	1	1
ENSG00000187942	1	0
ENSG00000187950	6	1
ENSG00000187955	2	2
ENSG00000187957	0	1
ENSG00000187961	0	1
ENSG00000187980	2	0
ENSG00000187994	3	1
ENSG00000187997	1	0
ENSG00000188000	0	1
ENSG00000188001	1	0
ENSG00000188010	1	0
ENSG00000188011	2	2
ENSG00000188026	0	2
ENSG00000188033	0	1
ENSG00000188037	1	3
ENSG00000188038	1	0
ENSG00000188039	4	1
ENSG00000188056	2	1
ENSG00000188070	0	1
ENSG00000188086	2	0
ENSG00000188089	1	3
ENSG00000188100	0	1
ENSG00000188107	16	6
ENSG00000188112	3	3
ENSG00000188124	4	0
ENSG00000188130	0	2
ENSG00000188133	0	1
ENSG00000188152	1	0
ENSG00000188155	2	0
ENSG00000188157	0	5
ENSG00000188162	12	4
ENSG00000188171	1	2
ENSG00000188176	1	3
ENSG00000188177	0	2
ENSG00000188186	1	1
ENSG00000188191	0	2
ENSG00000188211	1	0
ENSG00000188215	0	1
ENSG00000188219	0	1
ENSG00000188227	0	1
ENSG00000188257	0	1
ENSG00000188263	2	0
ENSG00000188266	0	1
ENSG00000188269	0	1
ENSG00000188282	0	2
ENSG00000188290	1	0
ENSG00000188295	1	0
ENSG00000188305	1	0
ENSG00000188306	0	1
ENSG00000188316	0	2
ENSG00000188321	1	0
ENSG00000188324	0	1
ENSG00000188334	1	0
ENSG00000188342	0	1
ENSG00000188343	1	0
ENSG00000188352	3	0
ENSG00000188372	3	0
ENSG00000188385	2	5
ENSG00000188389	0	1
ENSG00000188393	1	0
ENSG00000188396	0	2
ENSG00000188403	1	0
ENSG00000188404	2	1
ENSG00000188452	1	1
ENSG00000188467	1	0
ENSG00000188483	1	0
ENSG00000188487	0	2
ENSG00000188488	3	4
ENSG00000188493	2	0
ENSG00000188517	1	2
ENSG00000188522	1	1
ENSG00000188523	0	1
ENSG00000188549	1	1
ENSG00000188554	1	0
ENSG00000188558	1	0
ENSG00000188559	0	1
ENSG00000188566	1	1
ENSG00000188573	0	1
ENSG00000188581	0	1
ENSG00000188585	2	0
ENSG00000188596	8	5
ENSG00000188611	0	3
ENSG00000188626	2	1
ENSG00000188641	2	0
ENSG00000188649	4	2
ENSG00000188655	2	0
ENSG00000188659	4	0
ENSG00000188672	2	0
ENSG00000188674	1	1
ENSG00000188676	3	0
ENSG00000188677	2	1
ENSG00000188687	0	1
ENSG00000188690	2	1
ENSG00000188691	0	1
ENSG00000188710	0	1
ENSG00000188716	1	0
ENSG00000188730	1	0
ENSG00000188735	1	1
ENSG00000188738	18	8
ENSG00000188739	0	1
ENSG00000188747	2	0
ENSG00000188760	0	1
ENSG00000188771	1	0
ENSG00000188779	1	2
ENSG00000188782	4	2
ENSG00000188786	0	1
ENSG00000188807	1	0
ENSG00000188818	3	0
ENSG00000188820	2	0
ENSG00000188822	1	7
ENSG00000188827	1	2
ENSG00000188859	0	1
ENSG00000188869	2	2
ENSG00000188878	3	0
ENSG00000188883	3	1
ENSG00000188886	2	2
ENSG00000188895	0	1
ENSG00000188897	26	17
ENSG00000188906	2	7
ENSG00000188916	1	1
ENSG00000188921	1	0
ENSG00000188938	2	0
ENSG00000188958	1	0
ENSG00000188959	0	1
ENSG00000188976	0	1
ENSG00000188981	1	1
ENSG00000188984	2	2
ENSG00000188986	0	1
ENSG00000188991	2	1
ENSG00000188992	2	1
ENSG00000188994	2	3
ENSG00000188996	1	0
ENSG00000189001	1	2
ENSG00000189013	3	2
ENSG00000189042	0	2
ENSG00000189045	2	0
ENSG00000189050	0	1
ENSG00000189051	2	0
ENSG00000189052	0	1
ENSG00000189056	0	3
ENSG00000189067	2	0
ENSG00000189068	1	2
ENSG00000189091	0	2
ENSG00000189099	3	0
ENSG00000189114	0	1
ENSG00000189127	1	0
ENSG00000189134	2	0
ENSG00000189139	6	2
ENSG00000189144	2	0
ENSG00000189157	1	0
ENSG00000189164	3	0
ENSG00000189167	1	1
ENSG00000189169	1	0
ENSG00000189180	1	0
ENSG00000189181	4	1
ENSG00000189182	3	1
ENSG00000189184	0	1
ENSG00000189190	3	0
ENSG00000189195	1	1
ENSG00000189227	1	0
ENSG00000189233	2	2
ENSG00000189241	4	0
ENSG00000189269	1	0
ENSG00000189280	0	1
ENSG00000189283	0	2
ENSG00000189298	2	0
ENSG00000189306	1	2
ENSG00000189325	1	0
ENSG00000189337	3	0
ENSG00000189350	8	4
ENSG00000189362	1	1
ENSG00000189366	5	1
ENSG00000189367	1	1
ENSG00000189410	0	1
ENSG00000189430	0	1
ENSG00000189431	0	1
ENSG00000196081	0	4
ENSG00000196083	0	1
ENSG00000196090	1	2
ENSG00000196091	1	3
ENSG00000196092	0	1
ENSG00000196098	2	0
ENSG00000196099	2	1
ENSG00000196104	1	1
ENSG00000196109	2	0
ENSG00000196116	1	1
ENSG00000196118	1	0
ENSG00000196119	2	0
ENSG00000196123	0	1
ENSG00000196126	3	1
ENSG00000196131	1	0
ENSG00000196132	0	2
ENSG00000196136	1	0
ENSG00000196139	2	2
ENSG00000196141	1	0
ENSG00000196150	0	1
ENSG00000196151	1	0
ENSG00000196152	2	1
ENSG00000196155	3	0
ENSG00000196159	3	8
ENSG00000196169	3	5
ENSG00000196172	2	0
ENSG00000196177	1	1
ENSG00000196182	1	1
ENSG00000196184	3	0
ENSG00000196187	2	1
ENSG00000196188	0	2
ENSG00000196189	0	1
ENSG00000196196	2	0
ENSG00000196199	0	1
ENSG00000196208	6	0
ENSG00000196218	0	15
ENSG00000196220	1	0
ENSG00000196224	1	2
ENSG00000196228	2	1
ENSG00000196235	0	1
ENSG00000196247	0	1
ENSG00000196248	3	0
ENSG00000196260	1	1
ENSG00000196263	3	1
ENSG00000196266	1	0
ENSG00000196267	2	1
ENSG00000196268	2	0
ENSG00000196277	3	5
ENSG00000196284	0	1
ENSG00000196289	2	0
ENSG00000196290	1	0
ENSG00000196296	0	2
ENSG00000196305	1	0
ENSG00000196313	2	0
ENSG00000196329	0	2
ENSG00000196335	6	1
ENSG00000196337	0	1
ENSG00000196341	2	1
ENSG00000196344	0	1
ENSG00000196345	3	0
ENSG00000196350	0	1
ENSG00000196352	2	0
ENSG00000196353	0	2
ENSG00000196357	1	0
ENSG00000196358	0	3
ENSG00000196363	0	1
ENSG00000196365	0	1
ENSG00000196367	0	1
ENSG00000196383	3	1
ENSG00000196387	0	1
ENSG00000196388	1	0
ENSG00000196391	2	1
ENSG00000196407	1	1
ENSG00000196408	1	0
ENSG00000196411	0	3
ENSG00000196415	1	0
ENSG00000196417	1	2
ENSG00000196419	0	1
ENSG00000196420	0	1
ENSG00000196422	4	2
ENSG00000196428	1	3
ENSG00000196431	0	1
ENSG00000196436	2	1
ENSG00000196453	3	0
ENSG00000196455	0	1
ENSG00000196456	1	1
ENSG00000196460	3	0
ENSG00000196466	2	0
ENSG00000196475	0	1
ENSG00000196476	1	3
ENSG00000196482	0	1
ENSG00000196497	3	2
ENSG00000196498	2	7
ENSG00000196502	1	2
ENSG00000196503	1	0
ENSG00000196504	0	1
ENSG00000196511	0	1
ENSG00000196517	0	1
ENSG00000196526	2	6
ENSG00000196531	4	3
ENSG00000196535	3	5
ENSG00000196539	1	1
ENSG00000196544	0	1
ENSG00000196547	2	0
ENSG00000196557	6	12
ENSG00000196562	1	1
ENSG00000196569	2	7
ENSG00000196576	3	4
ENSG00000196578	2	0
ENSG00000196581	1	1
ENSG00000196588	1	2
ENSG00000196600	3	0
ENSG00000196604	0	1
ENSG00000196605	2	0
ENSG00000196616	0	1
ENSG00000196620	2	0
ENSG00000196628	1	1
ENSG00000196642	1	3
ENSG00000196653	2	0
ENSG00000196659	1	1
ENSG00000196663	1	1
ENSG00000196670	2	0
ENSG00000196678	1	2
ENSG00000196689	3	0
ENSG00000196693	1	0
ENSG00000196700	3	3
ENSG00000196704	1	1
ENSG00000196705	1	0
ENSG00000196712	2	3
ENSG00000196724	0	1
ENSG00000196730	1	2
ENSG00000196739	6	6
ENSG00000196743	3	0
ENSG00000196748	1	0
ENSG00000196772	1	2
ENSG00000196778	2	0
ENSG00000196781	0	1
ENSG00000196782	1	2
ENSG00000196792	1	1
ENSG00000196793	2	0
ENSG00000196811	0	1
ENSG00000196814	0	2
ENSG00000196832	3	0
ENSG00000196834	1	1
ENSG00000196839	0	1
ENSG00000196850	1	1
ENSG00000196859	2	3
ENSG00000196862	4	1
ENSG00000196865	1	0
ENSG00000196867	4	1
ENSG00000196876	0	3
ENSG00000196878	1	6
ENSG00000196912	4	2
ENSG00000196914	0	1
ENSG00000196923	0	1
ENSG00000196932	0	1
ENSG00000196935	0	1
ENSG00000196943	1	2
ENSG00000196944	8	4
ENSG00000196946	4	1
ENSG00000196967	1	2
ENSG00000196975	1	0
ENSG00000196981	0	1
ENSG00000197008	1	0
ENSG00000197013	1	1
ENSG00000197016	2	2
ENSG00000197019	1	1
ENSG00000197024	0	1
ENSG00000197037	0	2
ENSG00000197043	1	2
ENSG00000197044	1	0
ENSG00000197046	1	2
ENSG00000197056	1	0
ENSG00000197057	2	3
ENSG00000197061	0	2
ENSG00000197062	1	0
ENSG00000197070	1	0
ENSG00000197077	2	9
ENSG00000197079	3	3
ENSG00000197081	2	3
ENSG00000197084	1	1
ENSG00000197093	1	1
ENSG00000197102	0	4
ENSG00000197106	1	2
ENSG00000197110	1	0
ENSG00000197119	0	2
ENSG00000197123	2	0
ENSG00000197124	2	0
ENSG00000197125	0	1
ENSG00000197128	4	1
ENSG00000197134	1	1
ENSG00000197136	1	3
ENSG00000197140	1	2
ENSG00000197142	1	1
ENSG00000197147	0	2
ENSG00000197150	1	2
ENSG00000197153	0	1
ENSG00000197157	0	1
ENSG00000197165	2	0
ENSG00000197168	1	0
ENSG00000197170	0	1
ENSG00000197177	4	5
ENSG00000197183	1	0
ENSG00000197191	1	0
ENSG00000197208	2	1
ENSG00000197213	2	1
ENSG00000197217	0	1
ENSG00000197223	1	0
ENSG00000197226	1	0
ENSG00000197241	1	0
ENSG00000197245	1	0
ENSG00000197249	3	0
ENSG00000197253	0	1
ENSG00000197256	0	1
ENSG00000197272	1	0
ENSG00000197273	1	0
ENSG00000197275	0	1
ENSG00000197283	1	2
ENSG00000197299	0	3
ENSG00000197302	1	1
ENSG00000197309	5	0
ENSG00000197312	0	1
ENSG00000197321	6	16
ENSG00000197323	0	1
ENSG00000197329	0	2
ENSG00000197353	2	0
ENSG00000197355	1	1
ENSG00000197360	2	2
ENSG00000197361	1	1
ENSG00000197363	1	0
ENSG00000197372	2	1
ENSG00000197375	0	2
ENSG00000197381	0	1
ENSG00000197385	4	2
ENSG00000197386	3	3
ENSG00000197403	5	1
ENSG00000197408	3	0
ENSG00000197410	10	8
ENSG00000197415	2	1
ENSG00000197417	1	0
ENSG00000197428	1	0
ENSG00000197429	1	0
ENSG00000197437	4	1
ENSG00000197442	0	3
ENSG00000197444	1	1
ENSG00000197446	3	2
ENSG00000197461	0	1
ENSG00000197465	1	0
ENSG00000197467	0	3
ENSG00000197472	2	1
ENSG00000197479	3	2
ENSG00000197483	2	3
ENSG00000197487	1	1
ENSG00000197497	2	3
ENSG00000197506	0	2
ENSG00000197520	2	0
ENSG00000197530	1	1
ENSG00000197532	1	1
ENSG00000197535	1	1
ENSG00000197548	0	1
ENSG00000197555	0	2
ENSG00000197557	2	2
ENSG00000197558	23	11
ENSG00000197561	0	1
ENSG00000197562	2	0
ENSG00000197563	3	7
ENSG00000197566	1	0
ENSG00000197579	0	2
ENSG00000197584	0	2
ENSG00000197586	1	1
ENSG00000197587	0	2
ENSG00000197591	4	2
ENSG00000197594	1	0
ENSG00000197599	1	2
ENSG00000197603	1	0
ENSG00000197608	1	1
ENSG00000197616	2	5
ENSG00000197617	1	2
ENSG00000197619	3	0
ENSG00000197629	2	0
ENSG00000197632	3	1
ENSG00000197635	0	1
ENSG00000197641	1	1
ENSG00000197646	1	0
ENSG00000197653	5	5
ENSG00000197658	6	2
ENSG00000197674	2	0
ENSG00000197694	1	2
ENSG00000197696	1	0
ENSG00000197702	0	1
ENSG00000197705	0	1
ENSG00000197706	4	0
ENSG00000197712	3	3
ENSG00000197713	0	1
ENSG00000197714	0	2
ENSG00000197721	5	1
ENSG00000197724	1	1
ENSG00000197734	1	0
ENSG00000197748	0	1
ENSG00000197768	1	1
ENSG00000197771	0	1
ENSG00000197774	0	1
ENSG00000197786	2	0
ENSG00000197790	1	1
ENSG00000197816	2	6
ENSG00000197818	0	2
ENSG00000197826	1	1
ENSG00000197849	1	1
ENSG00000197852	0	1
ENSG00000197857	1	1
ENSG00000197858	0	1
ENSG00000197859	1	8
ENSG00000197863	1	0
ENSG00000197879	1	3
ENSG00000197887	3	2
ENSG00000197889	1	0
ENSG00000197891	0	3
ENSG00000197892	0	1
ENSG00000197893	13	8
ENSG00000197912	4	1
ENSG00000197915	7	8
ENSG00000197928	0	3
ENSG00000197930	1	0
ENSG00000197935	1	0
ENSG00000197937	1	0
ENSG00000197938	3	0
ENSG00000197943	0	5
ENSG00000197948	0	1
ENSG00000197951	1	0
ENSG00000197953	1	0
ENSG00000197959	0	1
ENSG00000197969	1	3
ENSG00000197971	1	1
ENSG00000197977	0	2
ENSG00000197978	1	1
ENSG00000197991	0	1
ENSG00000197992	0	1
ENSG00000198000	0	1
ENSG00000198001	1	0
ENSG00000198010	5	2
ENSG00000198018	1	1
ENSG00000198026	0	2
ENSG00000198033	0	1
ENSG00000198039	1	0
ENSG00000198042	1	0
ENSG00000198046	2	1
ENSG00000198049	1	1
ENSG00000198053	8	3
ENSG00000198055	0	2
ENSG00000198056	1	1
ENSG00000198074	0	1
ENSG00000198075	1	0
ENSG00000198077	15	3
ENSG00000198081	0	1
ENSG00000198089	2	0
ENSG00000198092	1	0
ENSG00000198099	4	2
ENSG00000198104	3	2
ENSG00000198108	1	1
ENSG00000198121	0	1
ENSG00000198125	0	2
ENSG00000198128	3	1
ENSG00000198130	2	1
ENSG00000198131	2	0
ENSG00000198142	0	1
ENSG00000198146	0	1
ENSG00000198171	2	0
ENSG00000198178	1	0
ENSG00000198182	2	1
ENSG00000198189	0	1
ENSG00000198198	2	1
ENSG00000198208	2	0
ENSG00000198211	1	1
ENSG00000198216	2	4
ENSG00000198246	4	2
ENSG00000198265	1	1
ENSG00000198270	2	0
ENSG00000198271	2	0
ENSG00000198286	0	4
ENSG00000198298	2	1
ENSG00000198300	1	2
ENSG00000198301	1	1
ENSG00000198315	0	1
ENSG00000198324	1	0
ENSG00000198326	1	0
ENSG00000198331	1	0
ENSG00000198346	3	3
ENSG00000198353	1	0
ENSG00000198355	1	1
ENSG00000198369	0	2
ENSG00000198373	0	4
ENSG00000198382	1	1
ENSG00000198390	0	1
ENSG00000198393	0	1
ENSG00000198398	1	1
ENSG00000198399	2	1
ENSG00000198400	0	2
ENSG00000198420	0	1
ENSG00000198431	1	3
ENSG00000198440	0	1
ENSG00000198453	14	2
ENSG00000198464	2	1
ENSG00000198466	0	1
ENSG00000198467	1	0
ENSG00000198471	3	1
ENSG00000198482	1	0
ENSG00000198483	3	2
ENSG00000198488	1	1
ENSG00000198498	2	0
ENSG00000198502	7	2
ENSG00000198513	0	2
ENSG00000198515	2	1
ENSG00000198522	1	0
ENSG00000198538	3	0
ENSG00000198542	0	3
ENSG00000198546	0	1
ENSG00000198547	0	1
ENSG00000198551	0	1
ENSG00000198556	1	0
ENSG00000198561	0	1
ENSG00000198563	2	2
ENSG00000198569	1	1
ENSG00000198574	2	0
ENSG00000198576	0	2
ENSG00000198586	0	1
ENSG00000198589	2	1
ENSG00000198597	0	1
ENSG00000198598	3	0
ENSG00000198601	2	1
ENSG00000198604	0	3
ENSG00000198610	2	1
ENSG00000198624	1	1
ENSG00000198626	1	2
ENSG00000198633	0	1
ENSG00000198643	1	0
ENSG00000198646	0	1
ENSG00000198650	1	0
ENSG00000198663	0	1
ENSG00000198670	5	1
ENSG00000198674	0	2
ENSG00000198677	2	0
ENSG00000198678	2	0
ENSG00000198680	1	2
ENSG00000198690	1	1
ENSG00000198691	2	5
ENSG00000198704	1	0
ENSG00000198707	0	2
ENSG00000198715	2	0
ENSG00000198721	2	0
ENSG00000198722	6	3
ENSG00000198723	5	3
ENSG00000198729	1	0
ENSG00000198730	0	2
ENSG00000198732	0	2
ENSG00000198734	5	9
ENSG00000198736	1	0
ENSG00000198742	0	1
ENSG00000198752	0	1
ENSG00000198756	0	1
ENSG00000198758	2	1
ENSG00000198768	1	1
ENSG00000198785	4	6
ENSG00000198788	0	1
ENSG00000198793	0	5
ENSG00000198794	0	1
ENSG00000198795	0	1
