gene	Pn	Ps
ENSPTRG00000045965	7	11
ENSPTRG00000045967	0	2
ENSPTRG00000045969	0	1
ENSPTRG00000045970	0	2
ENSPTRG00000045971	2	3
ENSPTRG00000045972	2	0
ENSPTRG00000045973	1	1
ENSPTRG00000045977	0	1
ENSPTRG00000045980	4	1
ENSPTRG00000045990	3	1
ENSPTRG00000045991	0	2
ENSPTRG00000045994	3	1
ENSPTRG00000045995	0	1
ENSPTRG00000046000	1	2
ENSPTRG00000046001	0	2
ENSPTRG00000046008	1	0
ENSPTRG00000046010	2	0
ENSPTRG00000046013	4	0
ENSPTRG00000046014	1	0
ENSPTRG00000046015	0	3
ENSPTRG00000046017	4	2
ENSPTRG00000046019	1	0
ENSPTRG00000046023	1	1
ENSPTRG00000046026	6	1
ENSPTRG00000046027	2	0
ENSPTRG00000046031	3	0
ENSPTRG00000046034	1	0
ENSPTRG00000046035	1	1
ENSPTRG00000046040	0	3
ENSPTRG00000046042	2	0
ENSPTRG00000046047	2	2
ENSPTRG00000046048	0	1
ENSPTRG00000046052	2	0
ENSPTRG00000046053	1	1
ENSPTRG00000046058	0	1
ENSPTRG00000046060	3	1
ENSPTRG00000046067	0	1
ENSPTRG00000046070	1	0
ENSPTRG00000046073	2	2
ENSPTRG00000046075	1	0
ENSPTRG00000046081	0	2
ENSPTRG00000046082	1	0
ENSPTRG00000046086	1	2
ENSPTRG00000046088	1	0
ENSPTRG00000046089	1	0
ENSPTRG00000046090	0	1
ENSPTRG00000046092	4	0
ENSPTRG00000046096	1	0
ENSPTRG00000046097	1	1
ENSPTRG00000046106	1	0
ENSPTRG00000046109	1	2
ENSPTRG00000046113	7	0
ENSPTRG00000046114	0	1
ENSPTRG00000046115	6	6
ENSPTRG00000046122	1	0
ENSPTRG00000046125	2	2
ENSPTRG00000046128	0	1
ENSPTRG00000046131	1	1
ENSPTRG00000046132	1	0
ENSPTRG00000046139	2	0
ENSPTRG00000046140	3	3
ENSPTRG00000046143	1	0
ENSPTRG00000046144	1	0
ENSPTRG00000046145	1	1
ENSPTRG00000046148	2	0
ENSPTRG00000046150	3	2
ENSPTRG00000046151	1	0
ENSPTRG00000046153	6	0
ENSPTRG00000046155	2	1
ENSPTRG00000046163	3	1
ENSPTRG00000046164	2	0
ENSPTRG00000046165	1	0
ENSPTRG00000046166	3	3
ENSPTRG00000046167	1	0
ENSPTRG00000046168	0	1
ENSPTRG00000046172	1	0
ENSPTRG00000046179	1	1
ENSPTRG00000046180	5	3
ENSPTRG00000046181	1	0
ENSPTRG00000046187	1	0
ENSPTRG00000046189	0	3
ENSPTRG00000046190	3	0
ENSPTRG00000046193	2	1
ENSPTRG00000046195	1	0
ENSPTRG00000046200	2	0
ENSPTRG00000046205	0	1
ENSPTRG00000046210	0	3
ENSPTRG00000046216	2	0
ENSPTRG00000046224	2	0
ENSPTRG00000046230	0	1
ENSPTRG00000046233	1	0
ENSPTRG00000046234	11	7
ENSPTRG00000046239	3	4
ENSPTRG00000046241	2	0
ENSPTRG00000046242	1	0
ENSPTRG00000046245	1	0
ENSPTRG00000046251	0	1
ENSPTRG00000046254	2	0
ENSPTRG00000046259	2	2
ENSPTRG00000046260	0	1
ENSPTRG00000046261	1	0
ENSPTRG00000046267	1	0
ENSPTRG00000046279	3	0
ENSPTRG00000046280	0	1
ENSPTRG00000046282	1	0
ENSPTRG00000046286	1	2
ENSPTRG00000046292	0	1
ENSPTRG00000046294	1	2
ENSPTRG00000046297	0	1
ENSPTRG00000046304	0	2
ENSPTRG00000046306	0	3
ENSPTRG00000046307	1	0
ENSPTRG00000046313	1	0
ENSPTRG00000046314	1	0
ENSPTRG00000046316	1	1
ENSPTRG00000046320	0	1
ENSPTRG00000046323	1	1
ENSPTRG00000046326	0	2
ENSPTRG00000046328	11	4
ENSPTRG00000046329	1	1
ENSPTRG00000046333	1	0
ENSPTRG00000046335	1	0
ENSPTRG00000046337	1	0
ENSPTRG00000046339	4	2
ENSPTRG00000046340	0	1
ENSPTRG00000046348	5	0
ENSPTRG00000046349	0	4
ENSPTRG00000046350	3	4
ENSPTRG00000046353	1	0
ENSPTRG00000046354	2	0
ENSPTRG00000046355	1	0
ENSPTRG00000046360	3	0
ENSPTRG00000046363	3	1
ENSPTRG00000046375	19	10
ENSPTRG00000046377	0	1
ENSPTRG00000046381	4	1
ENSPTRG00000046391	1	0
ENSPTRG00000046405	3	0
ENSPTRG00000046408	0	3
ENSPTRG00000046415	1	1
ENSPTRG00000046417	1	0
ENSPTRG00000046419	1	0
ENSPTRG00000046420	1	1
ENSPTRG00000046421	1	0
ENSPTRG00000046422	1	2
ENSPTRG00000046426	3	1
ENSPTRG00000046429	1	0
ENSPTRG00000046431	0	1
ENSPTRG00000046435	1	0
ENSPTRG00000046438	4	0
ENSPTRG00000046439	2	0
ENSPTRG00000046440	3	0
ENSPTRG00000046449	2	0
ENSPTRG00000046450	3	0
ENSPTRG00000046463	0	1
ENSPTRG00000046466	1	0
ENSPTRG00000046475	2	0
ENSPTRG00000046478	2	0
ENSPTRG00000046479	1	0
ENSPTRG00000046493	1	1
ENSPTRG00000046494	4	1
ENSPTRG00000046503	4	1
ENSPTRG00000046504	0	1
ENSPTRG00000046509	1	2
ENSPTRG00000046517	3	2
ENSPTRG00000046518	6	0
ENSPTRG00000046520	0	2
ENSPTRG00000046526	0	2
ENSPTRG00000046532	1	0
ENSPTRG00000046533	2	0
ENSPTRG00000046540	2	1
ENSPTRG00000046542	2	0
ENSPTRG00000046546	1	0
ENSPTRG00000046549	10	8
ENSPTRG00000046552	6	1
ENSPTRG00000046556	0	1
ENSPTRG00000046558	6	3
ENSPTRG00000046561	1	0
ENSPTRG00000046565	1	0
ENSPTRG00000046571	6	0
ENSPTRG00000046575	1	0
ENSPTRG00000046576	6	1
ENSPTRG00000046581	0	1
ENSPTRG00000046584	0	1
ENSPTRG00000046588	1	1
ENSPTRG00000046594	1	0
ENSPTRG00000046601	1	0
ENSPTRG00000046603	6	2
ENSPTRG00000046612	5	0
ENSPTRG00000046614	1	0
ENSPTRG00000046616	1	0
ENSPTRG00000046625	3	0
ENSPTRG00000046630	0	2
ENSPTRG00000046631	1	1
ENSPTRG00000046632	1	0
ENSPTRG00000046634	1	0
ENSPTRG00000046635	3	1
ENSPTRG00000046638	2	0
ENSPTRG00000046640	0	2
ENSPTRG00000046645	4	0
ENSPTRG00000046649	2	1
ENSPTRG00000046651	3	0
ENSPTRG00000046653	2	1
ENSPTRG00000046655	1	0
ENSPTRG00000046661	1	0
ENSPTRG00000046667	2	7
ENSPTRG00000046668	1	0
ENSPTRG00000046669	1	0
ENSPTRG00000046672	1	0
ENSPTRG00000046673	1	0
ENSPTRG00000046674	4	2
ENSPTRG00000046677	1	1
ENSPTRG00000046680	1	1
ENSPTRG00000046687	7	1
ENSPTRG00000046689	1	1
ENSPTRG00000046696	1	0
ENSPTRG00000046697	2	0
ENSPTRG00000046704	2	0
ENSPTRG00000046708	3	0
ENSPTRG00000046710	5	0
ENSPTRG00000046714	2	0
ENSPTRG00000046718	1	1
ENSPTRG00000046723	3	0
ENSPTRG00000046728	3	1
ENSPTRG00000046730	1	1
ENSPTRG00000046743	0	2
ENSPTRG00000046747	0	1
ENSPTRG00000046749	4	2
ENSPTRG00000046752	0	1
ENSPTRG00000046759	2	0
ENSPTRG00000046766	2	0
ENSPTRG00000046771	1	1
ENSPTRG00000046778	0	1
ENSPTRG00000046782	1	0
ENSPTRG00000046786	0	1
ENSPTRG00000046789	5	0
ENSPTRG00000046799	1	1
ENSPTRG00000046800	2	1
ENSPTRG00000046803	1	0
ENSPTRG00000046807	1	0
ENSPTRG00000046810	3	0
ENSPTRG00000046816	2	0
ENSPTRG00000046819	2	0
ENSPTRG00000046825	1	0
ENSPTRG00000046829	1	1
ENSPTRG00000046831	2	0
ENSPTRG00000046835	0	2
ENSPTRG00000046836	4	0
ENSPTRG00000046845	3	0
ENSPTRG00000046851	0	1
ENSPTRG00000046852	0	1
ENSPTRG00000046856	1	1
ENSPTRG00000046860	0	3
ENSPTRG00000046864	1	2
ENSPTRG00000046865	1	0
ENSPTRG00000046866	0	1
ENSPTRG00000046872	5	0
ENSPTRG00000046874	1	2
ENSPTRG00000046875	1	2
ENSPTRG00000046880	3	0
ENSPTRG00000046883	11	4
ENSPTRG00000046886	0	1
ENSPTRG00000046893	0	1
ENSPTRG00000046899	1	1
ENSPTRG00000046901	0	1
ENSPTRG00000046907	1	1
ENSPTRG00000046913	2	1
ENSPTRG00000046932	0	3
ENSPTRG00000046939	0	1
ENSPTRG00000046940	0	4
ENSPTRG00000046942	1	2
ENSPTRG00000046943	1	1
ENSPTRG00000046951	1	1
ENSPTRG00000046967	1	2
ENSPTRG00000046973	1	1
ENSPTRG00000046975	4	6
ENSPTRG00000046977	0	1
ENSPTRG00000046983	0	3
ENSPTRG00000046984	4	1
ENSPTRG00000046989	0	2
ENSPTRG00000046995	4	3
ENSPTRG00000046999	3	0
ENSPTRG00000047006	1	2
ENSPTRG00000047007	1	2
ENSPTRG00000047009	2	0
ENSPTRG00000047019	0	1
ENSPTRG00000047020	0	1
ENSPTRG00000047025	1	0
ENSPTRG00000047028	1	1
ENSPTRG00000047029	1	0
ENSPTRG00000047031	0	1
ENSPTRG00000047034	1	0
ENSPTRG00000047037	0	2
ENSPTRG00000047040	1	1
ENSPTRG00000047042	0	2
ENSPTRG00000047043	1	0
ENSPTRG00000047047	3	2
ENSPTRG00000047048	1	0
ENSPTRG00000047050	2	1
ENSPTRG00000047051	3	0
ENSPTRG00000047053	0	1
ENSPTRG00000047054	1	0
ENSPTRG00000047055	2	0
ENSPTRG00000047056	1	0
ENSPTRG00000047058	2	0
ENSPTRG00000047064	0	2
ENSPTRG00000047067	1	0
ENSPTRG00000047077	4	0
ENSPTRG00000047078	0	1
ENSPTRG00000047082	0	1
ENSPTRG00000047083	3	0
ENSPTRG00000047084	5	0
ENSPTRG00000047089	3	0
ENSPTRG00000047091	1	1
ENSPTRG00000047092	5	1
ENSPTRG00000047093	1	0
ENSPTRG00000047094	3	3
ENSPTRG00000047101	1	0
ENSPTRG00000047103	0	1
ENSPTRG00000047119	4	1
ENSPTRG00000047121	1	0
ENSPTRG00000047126	1	0
ENSPTRG00000047139	1	0
ENSPTRG00000047145	6	1
ENSPTRG00000047153	0	2
ENSPTRG00000047158	1	1
ENSPTRG00000047159	0	1
ENSPTRG00000047162	0	3
ENSPTRG00000047166	1	0
ENSPTRG00000047170	1	0
ENSPTRG00000047181	0	2
ENSPTRG00000047185	2	2
ENSPTRG00000047188	1	2
ENSPTRG00000047193	4	1
ENSPTRG00000047198	1	0
ENSPTRG00000047199	0	3
ENSPTRG00000047208	1	2
ENSPTRG00000047213	1	2
ENSPTRG00000047230	0	1
ENSPTRG00000047238	1	2
ENSPTRG00000047242	2	0
ENSPTRG00000047245	2	2
ENSPTRG00000047246	2	1
ENSPTRG00000047249	1	0
ENSPTRG00000047250	2	0
ENSPTRG00000047252	0	1
ENSPTRG00000047261	1	0
ENSPTRG00000047265	3	0
ENSPTRG00000047266	0	1
ENSPTRG00000047267	4	0
ENSPTRG00000047268	0	1
ENSPTRG00000047274	1	1
ENSPTRG00000047277	2	0
ENSPTRG00000047280	0	1
ENSPTRG00000047284	2	3
ENSPTRG00000047291	2	0
ENSPTRG00000047294	1	0
ENSPTRG00000047295	0	1
ENSPTRG00000047298	4	2
ENSPTRG00000047303	1	0
ENSPTRG00000047304	3	4
ENSPTRG00000047307	1	0
ENSPTRG00000047312	0	1
ENSPTRG00000047314	0	1
ENSPTRG00000047316	1	2
ENSPTRG00000047321	2	0
ENSPTRG00000047324	0	1
ENSPTRG00000047329	2	0
ENSPTRG00000047332	1	0
ENSPTRG00000047337	1	0
ENSPTRG00000047346	1	0
ENSPTRG00000047348	2	0
ENSPTRG00000047351	6	5
ENSPTRG00000047357	1	0
ENSPTRG00000047361	0	1
ENSPTRG00000047366	2	1
ENSPTRG00000047370	0	1
ENSPTRG00000047371	1	0
ENSPTRG00000047372	1	1
ENSPTRG00000047373	3	0
ENSPTRG00000047374	1	2
ENSPTRG00000047379	1	0
ENSPTRG00000047383	1	0
ENSPTRG00000047384	5	3
ENSPTRG00000047386	2	0
ENSPTRG00000047387	1	0
ENSPTRG00000047388	0	1
ENSPTRG00000047390	1	3
ENSPTRG00000047391	12	4
ENSPTRG00000047396	3	1
ENSPTRG00000047403	1	0
ENSPTRG00000047408	2	0
ENSPTRG00000047416	1	0
ENSPTRG00000047417	1	0
ENSPTRG00000047420	0	1
ENSPTRG00000047422	4	6
ENSPTRG00000047429	2	1
ENSPTRG00000047431	5	3
ENSPTRG00000047433	1	1
ENSPTRG00000047442	0	2
ENSPTRG00000047448	2	0
ENSPTRG00000047463	1	1
ENSPTRG00000047465	0	1
ENSPTRG00000047471	1	1
ENSPTRG00000047476	1	1
ENSPTRG00000047481	1	0
ENSPTRG00000047485	2	1
ENSPTRG00000047488	0	1
ENSPTRG00000047490	1	0
ENSPTRG00000047495	5	0
ENSPTRG00000047497	1	0
ENSPTRG00000047501	2	0
ENSPTRG00000047502	3	1
ENSPTRG00000047503	1	0
ENSPTRG00000047509	1	0
ENSPTRG00000047510	0	1
ENSPTRG00000047511	0	1
ENSPTRG00000047513	1	1
ENSPTRG00000047522	1	0
ENSPTRG00000047534	1	2
ENSPTRG00000047535	1	0
ENSPTRG00000047537	1	0
ENSPTRG00000047538	1	0
ENSPTRG00000047539	0	1
ENSPTRG00000047540	0	3
ENSPTRG00000047541	0	1
ENSPTRG00000047542	1	1
ENSPTRG00000047546	1	0
ENSPTRG00000047553	1	1
ENSPTRG00000047556	7	0
ENSPTRG00000047558	4	1
ENSPTRG00000047561	2	0
ENSPTRG00000047562	5	0
ENSPTRG00000047563	1	0
ENSPTRG00000047564	2	1
ENSPTRG00000047571	2	0
ENSPTRG00000047583	0	1
ENSPTRG00000047585	0	1
ENSPTRG00000047589	1	0
ENSPTRG00000047593	0	1
ENSPTRG00000047609	3	0
ENSPTRG00000047610	1	0
ENSPTRG00000047617	7	0
ENSPTRG00000047620	1	0
ENSPTRG00000047621	5	1
ENSPTRG00000047622	1	1
ENSPTRG00000047623	2	1
ENSPTRG00000047624	1	1
ENSPTRG00000047626	1	0
ENSPTRG00000047627	0	1
ENSPTRG00000047631	4	0
ENSPTRG00000047633	1	2
ENSPTRG00000047634	1	0
ENSPTRG00000047635	2	0
ENSPTRG00000047636	1	0
ENSPTRG00000047637	1	2
ENSPTRG00000047641	3	3
ENSPTRG00000047646	1	0
ENSPTRG00000047651	1	0
ENSPTRG00000047652	1	0
ENSPTRG00000047665	6	0
ENSPTRG00000047667	1	0
ENSPTRG00000047670	1	0
ENSPTRG00000047671	2	1
ENSPTRG00000047677	1	0
ENSPTRG00000047681	1	0
ENSPTRG00000047688	1	0
ENSPTRG00000047690	0	1
ENSPTRG00000047695	2	3
ENSPTRG00000047697	1	2
ENSPTRG00000047698	0	1
ENSPTRG00000047705	4	0
ENSPTRG00000047714	1	1
ENSPTRG00000047717	2	0
ENSPTRG00000047719	3	2
ENSPTRG00000047720	0	1
ENSPTRG00000047723	0	1
ENSPTRG00000047726	6	2
ENSPTRG00000047729	3	2
ENSPTRG00000047738	1	0
ENSPTRG00000047739	2	0
ENSPTRG00000047742	1	0
ENSPTRG00000047747	0	1
ENSPTRG00000047749	1	0
ENSPTRG00000047753	2	3
ENSPTRG00000047755	2	2
ENSPTRG00000047757	1	1
ENSPTRG00000047759	0	1
ENSPTRG00000047763	1	0
ENSPTRG00000047765	10	0
ENSPTRG00000047768	12	5
ENSPTRG00000047772	1	0
ENSPTRG00000047781	3	0
ENSPTRG00000047789	1	0
ENSPTRG00000047792	5	1
ENSPTRG00000047793	0	1
ENSPTRG00000047797	2	1
ENSPTRG00000047803	0	5
ENSPTRG00000047815	1	2
ENSPTRG00000047819	3	2
ENSPTRG00000047822	2	0
ENSPTRG00000047825	6	1
ENSPTRG00000047826	2	1
ENSPTRG00000047830	1	2
ENSPTRG00000047835	0	1
ENSPTRG00000047837	1	0
ENSPTRG00000047842	0	2
ENSPTRG00000047843	1	1
ENSPTRG00000047845	10	3
ENSPTRG00000047850	5	2
ENSPTRG00000047853	0	1
ENSPTRG00000047854	1	1
ENSPTRG00000047858	3	1
ENSPTRG00000047863	1	0
ENSPTRG00000047864	4	1
ENSPTRG00000047868	2	0
ENSPTRG00000047869	0	1
ENSPTRG00000047870	2	0
ENSPTRG00000047877	4	1
ENSPTRG00000047881	4	1
ENSPTRG00000047882	1	0
ENSPTRG00000047886	1	1
ENSPTRG00000047893	1	1
ENSPTRG00000047894	1	0
ENSPTRG00000047900	1	1
ENSPTRG00000047902	3	2
ENSPTRG00000047905	1	0
ENSPTRG00000047910	1	2
ENSPTRG00000047911	2	1
ENSPTRG00000047912	2	2
ENSPTRG00000047913	1	0
ENSPTRG00000047914	2	0
ENSPTRG00000047915	2	0
ENSPTRG00000047921	0	1
ENSPTRG00000047923	1	0
ENSPTRG00000047925	2	3
ENSPTRG00000047927	5	1
ENSPTRG00000047928	3	2
ENSPTRG00000047929	1	0
ENSPTRG00000047933	2	1
ENSPTRG00000047946	5	0
ENSPTRG00000047950	1	1
ENSPTRG00000047954	0	1
ENSPTRG00000047956	2	2
ENSPTRG00000047957	2	0
ENSPTRG00000047959	13	3
ENSPTRG00000047961	0	1
ENSPTRG00000047970	3	0
ENSPTRG00000047979	1	0
ENSPTRG00000047980	0	1
ENSPTRG00000047982	1	0
ENSPTRG00000047984	2	1
ENSPTRG00000047990	2	2
ENSPTRG00000047994	2	2
ENSPTRG00000047996	1	0
ENSPTRG00000047997	6	2
ENSPTRG00000047999	5	5
ENSPTRG00000048000	1	0
ENSPTRG00000048002	0	1
ENSPTRG00000048004	1	0
ENSPTRG00000048005	1	0
ENSPTRG00000048010	2	3
ENSPTRG00000048015	1	1
ENSPTRG00000048018	1	0
ENSPTRG00000048020	1	0
ENSPTRG00000048021	2	0
ENSPTRG00000048024	6	0
ENSPTRG00000048030	3	5
ENSPTRG00000048038	2	0
ENSPTRG00000048039	0	1
ENSPTRG00000048041	1	0
ENSPTRG00000048046	3	2
ENSPTRG00000048053	1	0
ENSPTRG00000048058	2	2
ENSPTRG00000048059	3	2
ENSPTRG00000048063	0	1
ENSPTRG00000048064	1	0
ENSPTRG00000048065	1	0
ENSPTRG00000048073	1	0
ENSPTRG00000048075	1	0
ENSPTRG00000048078	1	1
ENSPTRG00000048080	1	0
ENSPTRG00000048085	1	0
ENSPTRG00000048086	1	0
ENSPTRG00000048088	1	0
ENSPTRG00000048090	1	0
ENSPTRG00000048091	1	4
ENSPTRG00000048092	0	1
ENSPTRG00000048094	1	0
ENSPTRG00000048099	2	1
ENSPTRG00000048100	2	1
ENSPTRG00000048103	4	0
ENSPTRG00000048109	1	0
ENSPTRG00000048114	0	1
ENSPTRG00000048115	2	0
ENSPTRG00000048119	2	5
ENSPTRG00000048120	1	0
ENSPTRG00000048121	3	2
ENSPTRG00000048126	0	1
ENSPTRG00000048128	2	0
ENSPTRG00000048132	0	1
ENSPTRG00000048133	1	1
ENSPTRG00000048138	2	0
ENSPTRG00000048141	0	2
ENSPTRG00000048142	1	0
ENSPTRG00000048143	0	1
ENSPTRG00000048144	3	4
ENSPTRG00000048148	3	3
ENSPTRG00000048153	1	0
ENSPTRG00000048158	0	1
ENSPTRG00000048162	3	0
ENSPTRG00000048165	0	2
ENSPTRG00000048168	0	2
ENSPTRG00000048170	1	2
ENSPTRG00000048173	3	0
ENSPTRG00000048176	3	0
ENSPTRG00000048183	0	2
ENSPTRG00000048185	1	0
ENSPTRG00000048191	1	0
ENSPTRG00000048194	1	0
ENSPTRG00000048197	2	0
ENSPTRG00000048198	1	0
ENSPTRG00000048203	0	1
ENSPTRG00000048207	1	2
ENSPTRG00000048209	2	0
ENSPTRG00000048213	4	0
ENSPTRG00000048221	3	0
ENSPTRG00000048232	1	0
ENSPTRG00000048235	0	2
ENSPTRG00000048236	16	3
ENSPTRG00000048237	3	2
ENSPTRG00000048246	3	0
ENSPTRG00000048249	1	0
ENSPTRG00000048250	2	1
ENSPTRG00000048252	5	2
ENSPTRG00000048253	4	0
ENSPTRG00000048256	1	0
ENSPTRG00000048258	1	1
ENSPTRG00000048264	0	1
ENSPTRG00000048267	5	1
ENSPTRG00000048268	1	2
ENSPTRG00000048270	0	1
ENSPTRG00000048275	1	0
ENSPTRG00000048280	1	0
ENSPTRG00000048286	1	2
ENSPTRG00000048290	0	1
ENSPTRG00000048297	1	0
ENSPTRG00000048298	4	1
ENSPTRG00000048299	0	2
ENSPTRG00000048301	2	0
ENSPTRG00000048303	2	1
ENSPTRG00000048315	1	1
ENSPTRG00000048317	1	2
ENSPTRG00000048320	1	0
ENSPTRG00000048339	1	0
ENSPTRG00000048343	1	1
ENSPTRG00000048346	3	1
ENSPTRG00000048350	1	2
ENSPTRG00000048353	0	3
ENSPTRG00000048355	1	0
ENSPTRG00000048362	1	0
ENSPTRG00000048363	1	0
ENSPTRG00000048364	3	3
ENSPTRG00000048369	2	1
ENSPTRG00000048377	3	0
ENSPTRG00000048383	1	0
ENSPTRG00000048385	4	3
ENSPTRG00000048386	1	0
ENSPTRG00000048388	2	0
ENSPTRG00000048392	0	1
ENSPTRG00000048394	3	1
ENSPTRG00000048398	0	1
ENSPTRG00000048402	0	1
ENSPTRG00000048403	2	2
ENSPTRG00000048405	1	0
ENSPTRG00000048408	0	4
ENSPTRG00000048409	1	3
ENSPTRG00000048411	2	2
ENSPTRG00000048417	1	5
ENSPTRG00000048427	0	1
ENSPTRG00000048428	1	2
ENSPTRG00000048438	0	1
ENSPTRG00000048447	1	0
ENSPTRG00000048448	0	1
ENSPTRG00000048449	1	0
ENSPTRG00000048455	1	0
ENSPTRG00000048456	2	0
ENSPTRG00000048458	2	1
ENSPTRG00000048463	2	0
ENSPTRG00000048465	1	3
ENSPTRG00000048466	0	1
ENSPTRG00000048467	1	1
ENSPTRG00000048470	1	0
ENSPTRG00000048476	2	2
ENSPTRG00000048477	0	1
ENSPTRG00000048483	0	1
ENSPTRG00000048484	1	0
ENSPTRG00000048485	1	0
ENSPTRG00000048488	1	0
ENSPTRG00000048490	1	0
ENSPTRG00000048491	1	0
ENSPTRG00000048492	0	1
ENSPTRG00000048500	1	2
ENSPTRG00000048502	3	1
ENSPTRG00000048504	0	1
ENSPTRG00000048506	1	0
ENSPTRG00000048508	0	2
ENSPTRG00000048511	0	1
ENSPTRG00000048513	2	2
ENSPTRG00000048514	2	5
ENSPTRG00000048515	4	1
ENSPTRG00000048517	1	1
ENSPTRG00000048518	1	0
ENSPTRG00000048519	1	0
ENSPTRG00000048520	4	8
ENSPTRG00000048524	5	3
ENSPTRG00000048525	0	1
ENSPTRG00000048529	1	2
ENSPTRG00000048532	4	0
ENSPTRG00000048535	2	0
ENSPTRG00000048540	2	0
ENSPTRG00000048541	1	0
ENSPTRG00000048544	3	0
ENSPTRG00000048547	0	1
ENSPTRG00000048550	1	0
ENSPTRG00000048556	1	0
ENSPTRG00000048564	2	1
ENSPTRG00000048580	1	0
ENSPTRG00000048582	1	0
ENSPTRG00000048593	1	1
ENSPTRG00000048594	2	2
ENSPTRG00000048596	0	1
ENSPTRG00000048603	2	2
ENSPTRG00000048616	1	0
ENSPTRG00000048617	0	1
ENSPTRG00000048626	1	0
ENSPTRG00000048629	2	2
ENSPTRG00000048630	5	0
ENSPTRG00000048635	5	1
ENSPTRG00000048644	2	1
ENSPTRG00000048648	0	3
ENSPTRG00000048649	1	1
ENSPTRG00000048652	4	2
ENSPTRG00000048653	0	1
ENSPTRG00000048658	1	0
ENSPTRG00000048659	1	0
ENSPTRG00000048668	1	0
ENSPTRG00000048670	2	0
ENSPTRG00000048675	1	0
ENSPTRG00000048676	1	0
ENSPTRG00000048677	2	0
ENSPTRG00000048681	1	0
ENSPTRG00000048684	2	2
ENSPTRG00000048686	2	1
ENSPTRG00000048687	2	4
ENSPTRG00000048689	2	0
ENSPTRG00000048690	7	3
ENSPTRG00000048693	7	0
ENSPTRG00000048694	2	0
ENSPTRG00000048703	1	0
ENSPTRG00000048704	0	1
ENSPTRG00000048706	1	0
ENSPTRG00000048715	3	0
ENSPTRG00000048717	13	2
ENSPTRG00000048725	3	2
ENSPTRG00000048726	0	1
ENSPTRG00000048727	1	2
ENSPTRG00000048729	0	1
ENSPTRG00000048730	1	0
ENSPTRG00000048731	1	0
ENSPTRG00000048732	1	0
ENSPTRG00000048735	2	1
ENSPTRG00000048739	1	1
ENSPTRG00000048740	0	1
ENSPTRG00000048742	0	2
ENSPTRG00000048746	1	1
ENSPTRG00000048747	1	3
ENSPTRG00000048748	1	1
ENSPTRG00000048751	1	0
ENSPTRG00000048755	1	2
ENSPTRG00000048762	1	0
ENSPTRG00000048763	1	0
ENSPTRG00000048764	0	1
ENSPTRG00000048769	3	0
ENSPTRG00000048779	1	1
ENSPTRG00000048781	2	1
ENSPTRG00000048785	1	0
ENSPTRG00000048787	1	0
ENSPTRG00000048789	4	2
ENSPTRG00000048790	1	0
ENSPTRG00000048791	0	1
ENSPTRG00000048796	2	0
ENSPTRG00000048797	2	0
ENSPTRG00000048800	1	0
ENSPTRG00000048801	0	1
ENSPTRG00000048803	1	1
ENSPTRG00000048810	0	1
ENSPTRG00000048811	0	1
ENSPTRG00000048812	1	1
ENSPTRG00000048813	4	0
ENSPTRG00000048816	2	0
ENSPTRG00000048817	0	1
ENSPTRG00000048820	5	0
ENSPTRG00000048821	0	1
ENSPTRG00000048822	0	1
ENSPTRG00000048824	0	2
ENSPTRG00000048830	15	5
ENSPTRG00000048834	2	1
ENSPTRG00000048836	3	2
ENSPTRG00000048837	2	1
ENSPTRG00000048843	0	2
ENSPTRG00000048845	1	0
ENSPTRG00000048846	3	0
ENSPTRG00000048848	2	0
ENSPTRG00000048852	10	10
ENSPTRG00000048858	1	2
ENSPTRG00000048860	2	2
ENSPTRG00000048861	1	0
ENSPTRG00000048862	2	0
ENSPTRG00000048866	1	1
ENSPTRG00000048867	1	0
ENSPTRG00000048868	3	0
ENSPTRG00000048871	1	0
ENSPTRG00000048873	1	1
ENSPTRG00000048875	1	1
ENSPTRG00000048876	0	1
ENSPTRG00000048877	2	0
ENSPTRG00000048880	1	0
ENSPTRG00000048890	4	1
ENSPTRG00000048891	1	0
ENSPTRG00000048893	0	2
ENSPTRG00000048895	0	1
ENSPTRG00000048900	2	0
ENSPTRG00000048903	2	0
ENSPTRG00000048906	1	3
ENSPTRG00000048907	2	1
ENSPTRG00000048910	5	1
ENSPTRG00000048911	0	1
ENSPTRG00000048912	1	3
ENSPTRG00000048915	1	3
ENSPTRG00000048916	1	1
ENSPTRG00000048924	3	1
ENSPTRG00000048932	1	0
ENSPTRG00000048933	2	0
ENSPTRG00000048934	1	0
ENSPTRG00000048937	5	0
ENSPTRG00000048941	2	1
ENSPTRG00000048943	3	2
ENSPTRG00000048945	0	1
ENSPTRG00000048948	1	0
ENSPTRG00000048954	0	2
ENSPTRG00000048956	1	1
ENSPTRG00000048958	1	1
ENSPTRG00000048959	0	1
ENSPTRG00000048960	1	0
ENSPTRG00000048964	2	0
ENSPTRG00000048965	2	1
ENSPTRG00000048966	1	0
ENSPTRG00000048968	5	4
ENSPTRG00000048969	0	2
ENSPTRG00000048975	8	2
ENSPTRG00000048978	1	0
ENSPTRG00000048979	2	0
ENSPTRG00000048981	1	1
ENSPTRG00000048982	1	0
ENSPTRG00000048990	1	0
ENSPTRG00000048991	2	2
ENSPTRG00000048992	0	1
ENSPTRG00000048994	0	1
ENSPTRG00000048996	1	1
ENSPTRG00000048998	1	0
ENSPTRG00000049001	6	1
ENSPTRG00000049004	0	1
ENSPTRG00000049008	1	1
